# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : Samples
#Experiment : AH_ZicHilic_positive
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 4 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_positive_2017_Aug_02_10_28_46
# Owner : gxuser
# Created On : Wed Aug 02 11:22:13 CEST 2017
Compound	Number Passed	DM_302(raw)	DM_303(raw)	DM_305(raw)	DM_316(raw)	DM_4(raw)	DM_44(raw)	DM_46(raw)	DM_58(raw)	DM_72(raw)	DM_74(raw)	DM_76(raw)	DM_82(raw)	DM_86(raw)	DM_89(raw)	DM_94(raw)	DM_99(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	PEX_41(raw)	PEX_98(raw)	PEX_315(raw)	PEX_319(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
157.14719@2.9361875	4	2.7320748E7	3.94754E7	2.7041758E7	2.9761316E7	5.2611924E7	4.1654328E7	3.645716E7	3.4052332E7	4.2008788E7	3.2916898E7	2.571528E7	4.5754456E7	5.0594792E7	5.086212E7	4.9306028E7	3.4426036E7	3.081906E7	3.6777872E7	2.9969154E7	2.691081E7	2.2224886E7	3.5976808E7	3.1573592E7	4.651308E7	3.3117212E7	3.229606E7	4.7072388E7	5.0657528E7	3.6420816E7	6.1351772E7	4.3821128E7	2.7432378E7	4.2793172E7	2.9179144E7	4.6518596E7	3.049247E7	4.5987516E7	4.4086664E7	3.9594528E7	3.6231636E7	3.3448326E7	2.3575968E7	4.056896E7	3.4085528E7	2.9179086E7	3.0501566E7	4.0314452E7	5.2247792E7	5.5833216E7	4.5388312E7	3.6470744E7	4.7652112E7	3.2306646E7	2.7497396E7	1.9326422E7	1.972831E7	1.8277058E7	1.7915274E7	2.0995274E7	1.9045288E7	1.8265846E7	1.850217E7	1.9574462E7	1.9355988E7
195.09029@3.035238	4	3.9876772E7	4.217532E7	3.7661932E7	2.331933E7	1.0	2.7105982E7	1.4727066E7	1.6644653E7	3.644954E7	2.4989234E7	5.132636E7	2.6021828E7	1.2753889E7	2.422242E7	3.1632778E7	4.88456E7	2.9063146E7	3.1966356E7	4.210396E7	4.467212E7	3.9188376E7	6802448.0	3.844958E7	1.4296564E7	2.2526132E7	2.4737092E7	3.5144392E7	2.2664902E7	1.6773821E7	4.0576536E7	1.2230149E7	3.6833736E7	2.5576E7	3.7706668E7	1.6670511E7	4.6338016E7	8.2020952E7	2.4102712E7	2.9079244E7	3.031927E7	5.2198616E7	4.1115484E7	1.4360068E7	3.8578352E7	4.9121288E7	1.9934332E7	2.7284932E7	2.4261426E7	2.0938122E7	1.5237763E7	2.258762E7	4.0480548E7	2.0207506E7	2.6002424E7	3.1073672E7	2.7783978E7	2.7863644E7	2.9921094E7	3.1010304E7	3.0727562E7	2.9548348E7	2.96503E7	2.9172222E7	2.9048252E7
153.04286@3.0352066	4	1.5191013E7	1.5538099E7	1.4840435E7	9243010.0	1.0	9422500.0	4941846.0	5412749.0	1.3848493E7	8020782.0	1.8034116E7	9452524.0	4346698.0	7832223.0	1.0712839E7	1.6145953E7	9042816.0	1.0725922E7	1.3819495E7	1.5478883E7	1.2621459E7	2379736.0	1.1845182E7	4587912.0	7450074.0	9470899.0	1.1822389E7	9092082.0	5050661.0	1.3586039E7	4338563.0	1.2509219E7	1.0249012E7	1.2687558E7	5744269.0	1.5279692E7	2.8862038E7	8608498.0	1.0748419E7	1.1880003E7	1.7552544E7	1.4804869E7	5550444.0	1.3099834E7	1.7931508E7	8558915.0	8675120.0	8008243.0	6692740.0	6042587.0	8666070.0	1.4884581E7	7001610.0	1.0058924E7	1.0821346E7	9677699.0	9993277.0	9942911.0	1.0363221E7	1.0166711E7	1.1483152E7	9974498.0	9871714.0	9818688.0
109.05281@3.0448442	2	3253680.0	3169490.0	2909368.0	1823686.0	1.0	2157464.0	1.0	1209921.0	2479350.0	1.0	3417748.0	1778421.0	8098957.0	1614469.0	2544298.0	3722581.0	2084135.0	2476015.0	2873745.0	3644494.0	2948548.0	1.0	3047708.0	1036187.0	1.0	1894710.0	2751449.0	1.0	1.0	3305874.0	1.0	2727654.0	1.0	3262925.0	1183173.0	3356213.0	6529371.0	1645829.0	2018209.0	2590930.0	4016932.0	2993368.0	1.0	3341571.0	3557493.0	1.0	2151093.0	1.0	1588843.0	1200344.0	1.0	3087895.0	1432775.0	1994259.0	2444568.0	2269845.0	2164227.0	3212853.0	2388980.0	2226889.0	2255267.0	2242921.0	2355439.0	2159647.0
197.17883@3.0439403	4	2956009.0	4781023.0	2857616.0	3420635.0	4284350.0	4010624.0	3278424.0	3498138.0	5313871.0	3360096.0	2859579.0	5970824.0	4849775.0	4171535.0	5411575.0	3910426.0	3164268.0	4083700.0	3205403.0	3010089.0	2357363.0	3446525.0	3746045.0	3498709.0	3917079.0	3079365.0	4366979.0	6244169.0	3060119.0	5807297.0	4802098.0	3324966.0	3873606.0	3055398.0	5416146.0	2710553.0	3708114.0	4565866.0	4046541.0	3946342.0	4489667.0	2529106.0	5308691.0	3422412.0	3246477.0	3306698.0	4553717.0	7540745.0	6168798.0	3890383.0	3731178.0	4567089.0	3698471.0	2626951.0	2087819.0	2137668.0	2168450.0	2070137.0	2084402.0	2157208.0	2095250.0	2111019.0	2131951.0	2164219.0
307.25137@3.1085076	4	144467.0	256579.0	131527.0	124128.0	350104.0	168750.0	149373.0	186033.0	211381.0	134811.0	227980.0	1.0	203200.0	178432.0	150514.0	169171.0	212686.0	268119.0	161365.0	1.0	133351.0	199820.0	1.0	241734.0	244285.0	194478.0	180278.0	223906.0	182188.0	263198.0	191325.0	176021.0	248150.0	128986.0	304607.0	157192.0	142428.0	218985.0	143203.0	212887.0	115925.0	170051.0	257041.0	143358.0	178547.0	167116.0	226491.0	164462.0	283713.0	299513.0	144222.0	230445.0	170213.0	172672.0	121619.0	101570.0	111465.0	100732.0	113350.0	108713.0	95115.0	105217.0	110851.0	99108.0
269.1268@3.1272545	4	1597419.0	1040118.0	2305848.0	1131217.0	1.0	3310787.0	726389.0	1309347.0	1893325.0	720751.0	1516630.0	751967.0	824778.0	958325.0	2181587.0	1759509.0	1843669.0	4492314.0	2771127.0	4669692.0	2297273.0	578437.0	4721209.0	394553.0	1966441.0	1173473.0	3770477.0	1147232.0	1237128.0	2842786.0	627214.0	1834137.0	1640870.0	2092017.0	1478200.0	2982425.0	2747037.0	628996.0	654159.0	1165499.0	2326243.0	1207713.0	704325.0	4970817.0	1212805.0	1083116.0	1031936.0	2186585.0	992529.0	702527.0	1009263.0	615915.0	934665.0	938795.0	2168960.0	1840589.0	1904984.0	1928859.0	1986203.0	1895917.0	1903485.0	1919007.0	1936514.0	1865063.0
177.07945@3.1236	1	882525.0	1.0	1042524.0	1.0	1.0	1709593.0	1.0	1.0	977908.0	1.0	838367.0	502538.0	1.0	1.0	1041039.0	1006301.0	974072.0	2143429.0	1333871.0	2070023.0	1163594.0	299146.0	2103147.0	261981.0	1026745.0	1.0	1751627.0	1.0	602360.0	1424250.0	1.0	952803.0	756829.0	1086438.0	680773.0	1353644.0	1551262.0	448024.0	1.0	1.0	1292499.0	804696.0	1.0	2294949.0	667267.0	681527.0	1.0	1172029.0	1.0	1.0	585691.0	363355.0	1.0	1.0	1047364.0	1001485.0	1036839.0	919617.0	956968.0	1050229.0	1116122.0	1089538.0	1024443.0	1153148.0
72.05734@3.1273181	4	548362.0	1574483.0	608501.0	804332.0	411600.0	432437.0	671491.0	478192.0	1046771.0	596034.0	900491.0	1435053.0	1292076.0	688023.0	556963.0	510248.0	789404.0	372213.0	816932.0	1000588.0	687300.0	871376.0	586096.0	567948.0	703987.0	615946.0	902248.0	1426695.0	621195.0	521061.0	1048708.0	1.0	540195.0	579628.0	502652.0	810100.0	1110430.0	1205731.0	478119.0	889286.0	839129.0	1052802.0	932593.0	580477.0	934874.0	673438.0	810754.0	911403.0	1130156.0	868319.0	601740.0	469359.0	694200.0	895839.0	338528.0	316278.0	331020.0	325498.0	318242.0	295794.0	293494.0	299882.0	287154.0	275223.0
441.32147@3.1309154	4	87058.0	233357.0	111540.0	122793.0	125364.0	105291.0	103840.0	126826.0	176798.0	97612.0	95552.0	220126.0	110235.0	90720.0	93173.0	100183.0	90367.0	115593.0	76314.0	140557.0	76225.0	108288.0	1.0	62980.0	112443.0	96379.0	131757.0	230593.0	87747.0	79505.0	1.0	147047.0	110229.0	123739.0	114998.0	68814.0	96304.0	89177.0	125225.0	118268.0	82377.0	274066.0	1.0	98668.0	228236.0	144876.0	87278.0	99572.0	1.0	171606.0	112592.0	94193.0	94684.0	84126.0	52953.0	49079.0	56406.0	51891.0	1.0	58624.0	50119.0	56706.0	48392.0	51083.0
104.02949@3.0967424	4	887508.0	1282162.0	770391.0	632914.0	430822.0	881673.0	431779.0	650262.0	298573.0	439873.0	361034.0	394790.0	454686.0	529012.0	617876.0	526247.0	430367.0	571828.0	378132.0	421801.0	338571.0	696442.0	398046.0	467828.0	561389.0	458357.0	558658.0	548989.0	529759.0	399402.0	464103.0	492409.0	1116391.0	917417.0	525076.0	429707.0	273688.0	724755.0	398817.0	1138664.0	1023523.0	431437.0	1112892.0	456127.0	540283.0	419448.0	464634.0	2237675.0	368819.0	632635.0	538059.0	383911.0	978418.0	867191.0	474937.0	404091.0	417653.0	425703.0	431130.0	422433.0	430610.0	445544.0	423321.0	414102.0
94.07765@3.2012105	2	3642545.0	584027.0	1.0	3575990.0	388638.0	388701.0	273851.0	487191.0	665620.0	1658061.0	1514591.0	1184121.0	309596.0	1357055.0	3680642.0	327234.0	3362935.0	2056995.0	374575.0	421779.0	938498.0	270648.0	597178.0	1086470.0	310183.0	313153.0	1.0	2032911.0	3454924.0	292967.0	2114413.0	2107561.0	3741855.0	3823069.0	378516.0	1.0	917577.0	1.0	2890687.0	1.0	1803384.0	347431.0	1734590.0	1.0	682754.0	835559.0	2228751.0	343448.0	226602.0	1.0	1796091.0	370560.0	1.0	1208240.0	2650043.0	3028898.0	3066673.0	2932825.0	2816555.0	3112497.0	2986797.0	2815253.0	3030967.0	3041690.0
832.60455@3.2481356	2	111892.0	1.0	123070.0	130099.0	128459.0	106137.0	106288.0	1.0	1.0	84026.0	117248.0	1.0	102533.0	81155.0	114618.0	111167.0	110185.0	110598.0	124697.0	145632.0	70735.0	1.0	124952.0	85903.0	123976.0	74273.0	129675.0	1.0	112524.0	126984.0	1.0	153645.0	111511.0	125577.0	105830.0	122534.0	123339.0	1.0	128613.0	135573.0	1.0	1.0	152641.0	123604.0	206278.0	101987.0	86825.0	1.0	126310.0	1.0	96019.0	74959.0	124117.0	81018.0	41716.0	38367.0	38576.0	38172.0	40672.0	42169.0	36637.0	40142.0	40683.0	39677.0
210.0509@3.2476845	4	872653.0	1.0	278166.0	233945.0	208485.0	328063.0	176424.0	357128.0	124949.0	1.0	528685.0	270424.0	150928.0	1.0	333217.0	178156.0	125046.0	135702.0	298212.0	160013.0	902906.0	165962.0	219470.0	188091.0	273693.0	164191.0	435067.0	225228.0	217196.0	333197.0	144322.0	358082.0	1097758.0	556029.0	116776.0	96281.0	1.0	687259.0	229215.0	656860.0	676658.0	122511.0	170534.0	265343.0	89704.0	153496.0	356898.0	288659.0	159957.0	1.0	429383.0	208543.0	329436.0	260974.0	1.0	157811.0	166125.0	178754.0	176353.0	175686.0	175843.0	1.0	163320.0	155156.0
679.49054@3.2594676	4	164697.0	312060.0	209252.0	213762.0	181717.0	155198.0	176999.0	210851.0	289043.0	143225.0	202784.0	434608.0	153402.0	142384.0	162456.0	152551.0	142660.0	167057.0	158154.0	184595.0	124740.0	173547.0	264876.0	123903.0	194779.0	159999.0	202771.0	383275.0	125808.0	194663.0	166698.0	199316.0	180992.0	227123.0	189606.0	165039.0	165219.0	142390.0	202015.0	195029.0	163876.0	386985.0	235329.0	183212.0	343542.0	186143.0	173204.0	165478.0	158652.0	268349.0	199375.0	162026.0	151676.0	161747.0	88698.0	1.0	94717.0	92701.0	1.0	102933.0	96059.0	90065.0	91684.0	104644.0
166.0998@3.2530363	3	865985.0	630029.0	617574.0	1002326.0	852365.0	843540.0	535763.0	1377968.0	908394.0	827278.0	748966.0	972571.0	1082128.0	1.0	1.0	803513.0	1.0	806335.0	560604.0	1325574.0	542546.0	1.0	661613.0	937926.0	1.0	759642.0	769817.0	860295.0	1.0	1.0	1.0	1.0	708510.0	788564.0	632862.0	854200.0	1318396.0	1650690.0	829941.0	850024.0	1.0	505155.0	762495.0	707047.0	797857.0	598818.0	654843.0	739115.0	724031.0	1064311.0	619951.0	531784.0	792205.0	640679.0	538338.0	1208970.0	1152587.0	1008507.0	1065086.0	1.0	1042512.0	1125489.0	1327027.0	1226892.0
580.385@3.2554624	2	127269.0	1.0	1.0	196739.0	295941.0	141754.0	1.0	92818.0	413253.0	160563.0	1.0	481272.0	75371.0	183542.0	231205.0	1.0	240122.0	149583.0	194316.0	1.0	182310.0	194365.0	339835.0	190481.0	280996.0	147733.0	290839.0	885753.0	210756.0	266737.0	221524.0	211231.0	268221.0	321481.0	1.0	198210.0	168004.0	198669.0	100008.0	286270.0	259492.0	567400.0	628251.0	269317.0	479107.0	86975.0	204438.0	154094.0	160447.0	273880.0	1.0	224546.0	245001.0	226557.0	96893.0	40933.0	37661.0	1.0	68967.0	40835.0	1.0	38037.0	129502.0	37626.0
921.654@3.268125	4	106388.0	418060.0	132717.0	159473.0	143688.0	113317.0	134669.0	145069.0	205022.0	121226.0	137188.0	310490.0	111577.0	105084.0	102722.0	107560.0	148338.0	99350.0	147322.0	168811.0	89103.0	122902.0	157992.0	91191.0	137798.0	105563.0	176152.0	277925.0	95527.0	129028.0	119883.0	199027.0	146891.0	172895.0	186563.0	114488.0	127230.0	127531.0	115638.0	126789.0	115484.0	249163.0	179205.0	138418.0	216548.0	123898.0	146880.0	121459.0	132740.0	209869.0	121117.0	111777.0	139062.0	107268.0	60770.0	58172.0	65982.0	62893.0	60260.0	65531.0	55218.0	64651.0	57226.0	63823.0
371.24237@3.2682045	1	114735.0	267224.0	157379.0	239108.0	162782.0	144444.0	192196.0	151377.0	245164.0	1.0	150425.0	256549.0	164634.0	1.0	154302.0	1.0	141335.0	196674.0	1.0	188561.0	140242.0	164159.0	201277.0	113282.0	225814.0	131919.0	272491.0	455656.0	146453.0	141313.0	1.0	1.0	152982.0	250940.0	1.0	190403.0	210978.0	1.0	151672.0	1.0	144395.0	336390.0	199179.0	162384.0	406263.0	154085.0	159119.0	1.0	1.0	1.0	147314.0	1.0	137843.0	152790.0	77748.0	100361.0	94841.0	71639.0	1.0	90889.0	91224.0	1.0	97953.0	73650.0
695.4855@3.2675471	4	301814.0	725346.0	371072.0	376545.0	377650.0	282814.0	323555.0	329933.0	580161.0	314872.0	328323.0	660142.0	310968.0	252120.0	309951.0	286135.0	303084.0	310140.0	296960.0	413625.0	242375.0	380982.0	456562.0	238613.0	372481.0	303807.0	398267.0	829867.0	271501.0	331942.0	309509.0	403781.0	337569.0	399897.0	347478.0	275631.0	326250.0	312709.0	375225.0	380020.0	339959.0	729232.0	483837.0	383471.0	673847.0	359198.0	283136.0	324760.0	295065.0	581384.0	325860.0	324037.0	313343.0	304605.0	133002.0	146814.0	138789.0	127019.0	142904.0	144647.0	142507.0	157014.0	140235.0	156136.0
498.34167@3.2672656	4	104336.0	298005.0	137377.0	189583.0	171953.0	122073.0	128876.0	157271.0	249688.0	116546.0	128379.0	286634.0	142407.0	88408.0	141040.0	118980.0	148721.0	148776.0	104590.0	197521.0	100799.0	174725.0	211060.0	89351.0	156534.0	128378.0	168629.0	374951.0	114852.0	140209.0	141257.0	158996.0	159082.0	182187.0	135574.0	108148.0	131718.0	106050.0	147850.0	165794.0	136834.0	356619.0	180277.0	152298.0	329892.0	152547.0	114091.0	121944.0	128737.0	257932.0	170869.0	116746.0	132476.0	123146.0	62688.0	66292.0	69931.0	58709.0	54185.0	62108.0	58446.0	61025.0	69037.0	62931.0
218.1679@3.2847183	4	1764780.0	8222474.0	3631537.0	1153324.0	4434872.0	1704012.0	2531492.0	1033743.0	2660141.0	3647410.0	2130464.0	5837439.0	2718905.0	2671957.0	3060071.0	2965765.0	795569.0	2171596.0	3416826.0	2501678.0	1168530.0	2863466.0	1424166.0	2981535.0	3015184.0	2063899.0	2466716.0	4838278.0	1137584.0	3521053.0	4254057.0	1092957.0	3101881.0	1781061.0	4963634.0	3045848.0	1935545.0	2843321.0	4528744.0	3091872.0	2200531.0	2954665.0	4534366.0	1271227.0	3492837.0	2624015.0	2815800.0	4063542.0	4154452.0	6790845.0	2774344.0	5584833.0	1684171.0	2029282.0	474322.0	394369.0	1.0	590004.0	703952.0	876614.0	254214.0	243219.0	1387794.0	1670347.0
247.0848@3.272607	3	1.0	1858904.0	1580990.0	2569944.0	1823446.0	6923360.0	6536587.0	8912025.0	4801898.0	3820542.0	2929697.0	6906333.0	3142116.0	2544701.0	1445769.0	3624647.0	3858743.0	1533969.0	1.0	2258841.0	5663978.0	2427973.0	2814378.0	4458326.0	6093356.0	2323317.0	2369731.0	2773238.0	4519757.0	3699077.0	2106024.0	5275133.0	3144019.0	5825025.0	1.0	2413152.0	1530672.0	9017196.0	2336623.0	109806.0	8795870.0	2264211.0	2193561.0	1.0	1652848.0	1481505.0	2054537.0	1504940.0	2265752.0	2254869.0	1.0	1.0	9573391.0	5719227.0	2860722.0	2947900.0	3014514.0	3075023.0	3049528.0	1.0	2965344.0	2933811.0	3078405.0	1.0
364.23624@3.2735777	4	297849.0	1031122.0	653008.0	171981.0	479150.0	186504.0	395038.0	129441.0	470416.0	471186.0	256704.0	582778.0	410970.0	386203.0	440994.0	443001.0	156847.0	338375.0	472219.0	443423.0	183767.0	531385.0	300432.0	453089.0	632333.0	329498.0	505840.0	848403.0	209781.0	513909.0	614456.0	271118.0	439317.0	282276.0	714340.0	540061.0	268611.0	405654.0	547585.0	407395.0	243283.0	401089.0	712621.0	211007.0	530042.0	517743.0	417908.0	585893.0	694592.0	1043178.0	349634.0	833612.0	268410.0	229085.0	104519.0	358058.0	129470.0	148707.0	168077.0	198726.0	226537.0	269249.0	285982.0	318895.0
950.67664@3.2856507	4	88515.0	261535.0	112358.0	105283.0	116934.0	100800.0	89498.0	114062.0	189102.0	94250.0	122122.0	211096.0	100623.0	86031.0	84763.0	84126.0	114978.0	86805.0	109272.0	144920.0	74228.0	110305.0	134861.0	72862.0	108193.0	91864.0	119570.0	241062.0	93173.0	101801.0	119069.0	120461.0	101572.0	107880.0	116108.0	90550.0	109246.0	105644.0	97708.0	107963.0	86361.0	202891.0	140191.0	103559.0	190484.0	134867.0	97645.0	99202.0	116950.0	193146.0	105649.0	87212.0	96397.0	92101.0	54135.0	1.0	57477.0	51003.0	55629.0	54034.0	50152.0	52795.0	49209.0	50572.0
286.0936@3.290125	3	1.0	3586270.0	2725530.0	4715833.0	3622763.0	1.1851589E7	1.1702138E7	1.4936097E7	8590162.0	7754084.0	5173200.0	1.2963761E7	6482005.0	4031383.0	2512073.0	5986919.0	6351723.0	2593295.0	1.0	4525521.0	1.9342044E7	4345130.0	5787134.0	7244674.0	8417715.0	4655518.0	4328512.0	4263287.0	7749336.0	4358578.0	4846892.0	8785287.0	5397765.0	1.0213579E7	1.0	3877457.0	2364063.0	1.3823681E7	4212159.0	1.0	1.5156401E7	4508876.0	4325594.0	1.0	3344677.0	3194072.0	3696561.0	3661131.0	4022778.0	4064247.0	3641596.0	1.0	1.4955918E7	1.0125418E7	6973521.0	7899501.0	7473748.0	5231672.0	5355215.0	1.0	8127983.0	8046876.0	5405936.0	1.0
302.06708@3.2909236	3	1.0	1.0	89283.0	147314.0	90211.0	321325.0	320876.0	446753.0	257903.0	239605.0	159091.0	358048.0	203680.0	121567.0	1.0	115309.0	202888.0	87785.0	1.0	117340.0	364605.0	143984.0	161247.0	180024.0	242450.0	1.0	121430.0	125655.0	197259.0	144095.0	122051.0	247184.0	150219.0	261763.0	1.0	117334.0	74346.0	451135.0	129189.0	1.0	406832.0	141063.0	116708.0	1.0	88572.0	79667.0	133344.0	1.0	114262.0	113954.0	109569.0	1.0	422248.0	311247.0	193705.0	183557.0	182513.0	135596.0	150955.0	1.0	192115.0	191940.0	153732.0	1.0
512.36145@3.347678	2	216676.0	1.0	108833.0	115412.0	1.0	404503.0	1.0	152936.0	482276.0	78989.0	90848.0	167503.0	230635.0	181356.0	369816.0	74699.0	117548.0	366795.0	203965.0	242552.0	84772.0	124378.0	534082.0	184294.0	447039.0	82395.0	598591.0	784622.0	93932.0	963270.0	101685.0	293543.0	222145.0	399071.0	332423.0	167158.0	59669.0	1.0	1.0	264810.0	1.0	225615.0	1.0	402925.0	187120.0	135981.0	356534.0	313046.0	661526.0	31217.0	39489.0	1.0	148994.0	94052.0	44256.0	215029.0	94196.0	86391.0	91152.0	126533.0	151660.0	182455.0	177284.0	193260.0
113.08397@3.499781	4	1.8829122E7	3.902522E7	2.3474482E7	1.581628E7	2.8934822E7	1.5745474E7	2.313094E7	2.3491592E7	2.5832582E7	1.2590679E7	1.0	3.1841868E7	2.2924702E7	1.8460236E7	1.4609275E7	1.8935534E7	2.563625E7	2.2906498E7	2.225964E7	2.371825E7	1.370038E7	2.788838E7	2.767242E7	2.0970412E7	2.7164802E7	1.2354587E7	8717531.0	3.1518412E7	1.0232864E7	2.615769E7	1.488796E7	1.6894316E7	2.2094266E7	2.4986736E7	1.5706547E7	2.1610836E7	2.0124256E7	2.4989358E7	1.0819468E7	1.5374991E7	1.7919006E7	2.384717E7	3.0495416E7	1.846793E7	1.4698421E7	2.2827228E7	2.6329252E7	3.7739212E7	2.9967772E7	3.353521E7	2.5646312E7	2.441663E7	1.3572967E7	2.2204122E7	1.0	1.596262E7	7640597.0	1.461945E7	1.4660901E7	1.5708832E7	1.5328247E7	1.5005747E7	1.5476163E7	1.6156238E7
724.51135@3.5678906	4	206007.0	610813.0	260952.0	262144.0	311721.0	165557.0	219167.0	260489.0	359125.0	253468.0	213419.0	489704.0	247349.0	156840.0	103671.0	220386.0	258995.0	267139.0	246816.0	327791.0	187239.0	309727.0	373799.0	187357.0	267074.0	181824.0	156706.0	571476.0	187659.0	261366.0	248618.0	195425.0	248351.0	278375.0	225414.0	221942.0	218128.0	246993.0	249190.0	101980.0	177765.0	556446.0	406973.0	186077.0	303652.0	275536.0	225227.0	242672.0	249004.0	438087.0	234100.0	240448.0	227030.0	238068.0	96843.0	90201.0	87631.0	86571.0	97684.0	90062.0	93515.0	86544.0	89253.0	90809.0
364.23633@3.5721562	4	236573.0	1044190.0	520268.0	111401.0	403133.0	110833.0	283281.0	84555.0	307334.0	381675.0	229353.0	460884.0	359092.0	334904.0	230906.0	373753.0	127265.0	288172.0	409411.0	373956.0	180408.0	433762.0	219791.0	371833.0	553826.0	217656.0	270738.0	674773.0	136899.0	453881.0	516115.0	122811.0	327309.0	171660.0	563740.0	453293.0	178954.0	356911.0	392279.0	244456.0	131098.0	307668.0	634911.0	104706.0	301827.0	369683.0	343070.0	441660.0	592603.0	933462.0	238083.0	652104.0	168485.0	203680.0	45583.0	214674.0	55406.0	70331.0	91931.0	107562.0	134041.0	140983.0	170684.0	205262.0
85.05263@3.5597057	3	588625.0	717554.0	678005.0	644470.0	837377.0	1.0	1.0	1359758.0	1.0	842249.0	579341.0	509212.0	1050618.0	1.0	1.0	751157.0	579627.0	664425.0	1095677.0	947271.0	2504974.0	904713.0	884891.0	961004.0	1143565.0	1.0	227784.0	1.0	652520.0	1541982.0	811640.0	1.0	698442.0	933396.0	687852.0	854037.0	1.0	1714632.0	481549.0	1.0	439018.0	465636.0	696467.0	440498.0	1.0	642268.0	860985.0	582853.0	800636.0	898819.0	1376334.0	605715.0	938519.0	744565.0	612725.0	655962.0	565714.0	589012.0	627419.0	1.0	1.0	656832.0	634672.0	633397.0
274.06668@3.468458	2	1.0	1702604.0	1.0	754831.0	1.0	647037.0	791023.0	1.0	579043.0	358936.0	1.0	971699.0	1.0	1.0	338800.0	1.0	1187304.0	1015324.0	264842.0	2876418.0	829211.0	874013.0	1078135.0	1.0	905317.0	736460.0	732421.0	1.0	482016.0	1040412.0	2333459.0	675403.0	732725.0	959200.0	186605.0	1.0	257732.0	1.0	473629.0	189317.0	1.0	550747.0	1581101.0	698020.0	1.0	1.0	662257.0	1375986.0	1936373.0	1.0	247211.0	853856.0	611450.0	343490.0	2106885.0	3147296.0	2550402.0	2865654.0	901307.0	3210280.0	3301534.0	3210816.0	3239041.0	3268458.0
194.1159@3.9209511	3	660490.0	1611812.0	652315.0	689316.0	471877.0	666142.0	397677.0	673966.0	864316.0	463540.0	955852.0	1585112.0	1017609.0	452346.0	1.0	513296.0	737565.0	806882.0	931724.0	1240546.0	400869.0	555022.0	980009.0	658563.0	1.0	1565356.0	724696.0	1752747.0	807485.0	483523.0	774373.0	609014.0	565656.0	1241228.0	833833.0	764780.0	363480.0	1.0	687609.0	1.0	614688.0	780052.0	3631654.0	1377013.0	745208.0	1326174.0	1138932.0	658881.0	388433.0	1081597.0	967971.0	1008298.0	590909.0	1.0	584158.0	490233.0	473603.0	526041.0	512216.0	530628.0	492755.0	459309.0	566616.0	478479.0
99.06832@3.9978232	3	8318000.0	9632545.0	6740358.0	1.3361756E7	3561952.0	3.5410084E7	3586014.0	3179281.0	2.9429168E7	1.2001087E7	1.0	2.163053E7	7719588.0	3.470256E7	1.1810271E7	5267949.0	1.1589173E7	6672111.0	4.9565796E7	5109985.0	4.1062256E7	8372097.0	3266313.0	5629723.0	8640314.0	3350037.0	5215672.0	4484307.0	2.4885486E7	6687715.0	7272120.0	3.277657E7	2.4612446E7	2.371059E7	2.072207E7	9921911.0	3781637.0	6675223.0	3888222.0	1510461.0	4131245.0	1.7921642E7	7928383.0	7836372.0	3524516.0	2561457.0	5.9633276E7	1.0	4407646.0	1.0	1.0	1.5079352E7	5121251.0	2591525.0	6294960.0	6764763.0	6234329.0	6672167.0	6666869.0	7496154.0	6987057.0	6618443.0	6915625.0	6981126.0
434.32565@4.02456	4	97000.0	265820.0	136195.0	174769.0	169182.0	117399.0	128207.0	142181.0	194744.0	110909.0	127512.0	232200.0	135160.0	88347.0	126580.0	104234.0	119437.0	130393.0	86240.0	161841.0	112392.0	181597.0	182717.0	78028.0	161791.0	109415.0	137309.0	338591.0	97909.0	114956.0	117852.0	142135.0	154091.0	186013.0	133064.0	88197.0	122152.0	88437.0	162323.0	143605.0	120571.0	316422.0	214870.0	113856.0	261257.0	143163.0	108034.0	116130.0	111653.0	243086.0	114345.0	118119.0	113490.0	111015.0	51205.0	53511.0	43742.0	48497.0	50237.0	55291.0	52215.0	52415.0	52171.0	57150.0
