# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : Samples
#Experiment : AH_ZicHilic_negative
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 4 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_negative_2017_Aug_03_15_15_25
# Owner : gxuser
# Created On : Fri Aug 04 08:20:47 CEST 2017
Compound	Number Passed	DM_4(raw)	DM_44(raw)	DM_46(raw)	DM_58(raw)	DM_72(raw)	DM_74(raw)	DM_76(raw)	DM_82(raw)	DM_86(raw)	DM_89(raw)	DM_94(raw)	DM_99(raw)	DM_302(raw)	DM_303(raw)	DM_305(raw)	DM_316(raw)	K_2(raw)	K_3(raw)	K_6(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_21(raw)	K_22(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_8(raw)	PEX_30(raw)	PEX_34(raw)	PEX_69(raw)	PEX_84(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_41(raw)	PEX_98(raw)	PEX_315(raw)	PEX_319(raw)	QC_1(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)	QC_10(raw)
444.0198@8.413911	1	266928.0	265180.0	1.0	231432.0	1.0	1.0	185606.0	218543.0	188097.0	166995.0	248096.0	1.0	371290.0	370889.0	175691.0	1.0	858800.0	1.0	536207.0	306653.0	185382.0	1.0	109192.0	1.0	218961.0	185221.0	1.0	1.0	282205.0	702294.0	529084.0	446654.0	490296.0	1.0	1.0	1.0	1.0	122432.0	676669.0	1.0	48363.0	62694.0	166080.0	146547.0	33949.0	103336.0	135654.0	292374.0	46604.0	190014.0	103932.0	1.0	195159.0	1.0	1180006.0	1.0	1478803.0	1386560.0	766628.0	1.0	1345006.0	649971.0	1165268.0	1208178.0
400.126@8.447903	4	101435.0	107591.0	75524.0	242704.0	258386.0	139718.0	136992.0	130017.0	202801.0	132871.0	168233.0	165262.0	130134.0	100865.0	204733.0	184061.0	204254.0	1.0	198591.0	203536.0	151542.0	445987.0	369976.0	155736.0	121403.0	186302.0	158620.0	195369.0	186508.0	155333.0	128616.0	183665.0	155501.0	147839.0	167466.0	162857.0	188740.0	131711.0	158859.0	1.0	162544.0	225324.0	161370.0	220801.0	384407.0	207862.0	78458.0	287156.0	255760.0	174736.0	76294.0	164980.0	167751.0	146481.0	94228.0	106192.0	105946.0	91137.0	99522.0	96809.0	92261.0	98603.0	87459.0	94180.0
386.13177@8.462391	4	494680.0	460849.0	107404.0	574979.0	652664.0	557649.0	850969.0	245354.0	677808.0	708721.0	382803.0	90572.0	341869.0	314527.0	443339.0	779218.0	391553.0	32494.0	674482.0	787471.0	1058642.0	1198322.0	789267.0	617488.0	656143.0	529114.0	456984.0	425647.0	829732.0	300671.0	503259.0	260629.0	610608.0	489824.0	514467.0	713304.0	756226.0	884568.0	408790.0	408792.0	655393.0	1177258.0	626291.0	508049.0	887867.0	563461.0	247975.0	730059.0	778964.0	437805.0	1014304.0	861928.0	444928.0	612804.0	172183.0	181190.0	174328.0	164826.0	167499.0	164552.0	156010.0	151633.0	153112.0	152899.0
275.11182@8.507176	4	949631.0	1010343.0	1165751.0	2300138.0	1759303.0	1904214.0	1254223.0	1599946.0	1829965.0	1274176.0	1738988.0	1864327.0	1243382.0	1189803.0	2336459.0	1676261.0	1599920.0	348145.0	1375996.0	1583470.0	2145022.0	3113351.0	3429614.0	2184235.0	1838691.0	1798260.0	1522730.0	1457653.0	1213401.0	1285796.0	1232756.0	1553005.0	1651809.0	1116006.0	1637596.0	1795671.0	2342348.0	1800618.0	1473781.0	1397348.0	1458473.0	2486871.0	1727341.0	1540050.0	2299974.0	1721602.0	638304.0	1431982.0	1577954.0	1693885.0	926110.0	2018684.0	1801679.0	1187187.0	705866.0	813774.0	743299.0	713726.0	767043.0	1.0	697517.0	701091.0	1.0	689521.0
146.06908@8.606378	4	2.9605458E7	2.8374968E7	2.8054648E7	4.6805608E7	3.8547872E7	3.246046E7	3.3758916E7	3.0396642E7	4.1620108E7	3.999028E7	3.3395972E7	3.7944924E7	3.2246956E7	2.3153716E7	3.7348188E7	3.6683584E7	3.9396604E7	2.7484468E7	3.0886536E7	4.2908184E7	3.5549004E7	4.6204988E7	4.660534E7	3.7711556E7	3.3798436E7	3.621724E7	3.9776772E7	4.1977148E7	3.252451E7	3.5138172E7	3.0948892E7	3.6732904E7	2.8532362E7	3.0257076E7	3.4592876E7	4.2285044E7	3.6527488E7	3.8115796E7	3.3832424E7	2.7733382E7	2.6780594E7	3.5207096E7	3.4098184E7	3.8469316E7	1.9719016E7	3.4332844E7	3.3962828E7	3.2945874E7	1.9528568E7	4.0647556E7	3.0294308E7	3.0982714E7	3.3447964E7	3.0398058E7	2.89846E7	2.6212786E7	2.413875E7	2.5353012E7	2.3498186E7	2.3006718E7	2.3909678E7	2.0697412E7	2.1008174E7	2.0779186E7
492.12622@8.616858	3	64672.0	83900.0	69317.0	143898.0	110988.0	76976.0	85915.0	58258.0	111825.0	89425.0	88960.0	105542.0	82521.0	73449.0	95294.0	101017.0	114004.0	42610.0	72376.0	149100.0	86094.0	69593.0	101114.0	87710.0	73711.0	96725.0	95168.0	113876.0	87459.0	133591.0	92734.0	70809.0	82699.0	88321.0	95744.0	114792.0	65051.0	85088.0	80179.0	45654.0	74327.0	111397.0	81110.0	92811.0	59939.0	75533.0	65498.0	86010.0	54381.0	95005.0	45113.0	79250.0	1.0	86790.0	106758.0	94454.0	79145.0	79311.0	89967.0	69837.0	62584.0	64150.0	56538.0	64196.0
372.07828@8.641051	4	106944.0	159157.0	125740.0	243154.0	232003.0	134731.0	141355.0	49509.0	87526.0	70323.0	121311.0	1.0	128322.0	185463.0	142087.0	216051.0	153332.0	1.0	108269.0	115588.0	119107.0	111689.0	205167.0	55839.0	110582.0	131533.0	118031.0	164249.0	204128.0	281118.0	193922.0	115510.0	138991.0	148798.0	142752.0	158979.0	124729.0	141377.0	121697.0	68768.0	124806.0	123518.0	165137.0	165814.0	100582.0	101461.0	1.0	125675.0	85231.0	1.0	32276.0	176471.0	180971.0	123258.0	121288.0	117855.0	115890.0	103585.0	102575.0	49626.0	98282.0	49353.0	48633.0	1.0
476.15393@8.621187	4	1155535.0	157216.0	165653.0	255888.0	256340.0	162581.0	164951.0	121942.0	205062.0	130729.0	145237.0	210021.0	190841.0	250747.0	147983.0	150889.0	275688.0	2002748.0	173902.0	264704.0	153823.0	119923.0	196324.0	169479.0	152676.0	180890.0	233898.0	179842.0	221523.0	224212.0	199792.0	205215.0	188465.0	304430.0	221063.0	440682.0	255667.0	254536.0	162040.0	375190.0	144454.0	225681.0	180040.0	146379.0	138694.0	161833.0	1186992.0	229195.0	151228.0	207710.0	1573117.0	166459.0	170147.0	158341.0	149422.0	155337.0	95443.0	244707.0	150721.0	105895.0	162854.0	99063.0	126880.0	162244.0
314.12003@8.622359	4	776414.0	801813.0	800360.0	1229341.0	1198235.0	875581.0	880967.0	596671.0	1045102.0	903250.0	872748.0	982743.0	1025005.0	954569.0	1022490.0	997284.0	1039981.0	522562.0	921648.0	1291247.0	805350.0	881758.0	1095792.0	855719.0	799849.0	991846.0	902896.0	1116399.0	1053353.0	1097894.0	1000126.0	883619.0	915049.0	1021372.0	968909.0	1206814.0	866514.0	975208.0	880301.0	741248.0	780934.0	1001045.0	916735.0	1090422.0	646299.0	841954.0	693945.0	843942.0	744858.0	991156.0	594762.0	921173.0	916384.0	839610.0	736582.0	797499.0	730397.0	660900.0	746251.0	760307.0	706416.0	707328.0	661675.0	674227.0
482.17035@8.625767	4	61673.0	67755.0	69994.0	124101.0	115843.0	76320.0	73049.0	42231.0	92404.0	80045.0	70084.0	80775.0	88434.0	92006.0	94103.0	86034.0	87711.0	26302.0	78783.0	123751.0	65806.0	70938.0	101591.0	65177.0	65390.0	91070.0	69681.0	102195.0	101355.0	99636.0	88722.0	75369.0	80520.0	100188.0	92552.0	111954.0	71746.0	82251.0	76800.0	54091.0	58423.0	86874.0	81654.0	104366.0	52525.0	64736.0	43288.0	72022.0	58754.0	79437.0	38448.0	77956.0	75739.0	66432.0	62176.0	67330.0	58938.0	55493.0	62945.0	62215.0	55996.0	55147.0	53462.0	53935.0
391.05157@8.624976	1	1.0	59391.0	57390.0	236312.0	105390.0	1.0	48302.0	39953.0	61174.0	1.0	50452.0	49660.0	74519.0	1.0	1.0	1.0	81866.0	1.0	62630.0	130063.0	1.0	58510.0	49537.0	1.0	43046.0	50378.0	65357.0	95200.0	52685.0	76739.0	98411.0	76508.0	63808.0	59097.0	53206.0	93346.0	1.0	1.0	64570.0	1.0	1.0	1.0	1.0	47140.0	30930.0	1.0	1.0	46995.0	1.0	1.0	1.0	36613.0	1.0	1.0	468910.0	689909.0	721949.0	654470.0	604003.0	624923.0	626738.0	586225.0	584050.0	581502.0
366.06113@8.63379	3	1.0	117126.0	131371.0	133459.0	160157.0	123041.0	118782.0	88757.0	147097.0	84160.0	106504.0	122469.0	130811.0	185128.0	117882.0	109468.0	177740.0	1.0	120699.0	157747.0	112508.0	90183.0	132633.0	92499.0	119483.0	132283.0	152924.0	112328.0	153251.0	151682.0	155657.0	152116.0	115737.0	203004.0	154134.0	284433.0	180006.0	183040.0	101904.0	229558.0	107631.0	129089.0	150641.0	122177.0	110819.0	104061.0	1.0	152774.0	1.0	111620.0	1.0	1.0	123763.0	110502.0	91074.0	98757.0	76560.0	161107.0	1.0	81934.0	112433.0	67344.0	97641.0	112152.0
204.02766@8.631954	4	386175.0	468083.0	452037.0	586225.0	585035.0	543275.0	498313.0	365890.0	569231.0	475748.0	463049.0	515339.0	525159.0	503881.0	528438.0	580881.0	526904.0	192829.0	448129.0	659562.0	442012.0	512813.0	483979.0	415998.0	432560.0	525294.0	476537.0	589096.0	548388.0	576460.0	590226.0	484833.0	513352.0	505139.0	512549.0	594255.0	453145.0	485960.0	454018.0	369931.0	449194.0	446443.0	554361.0	579050.0	324394.0	485236.0	284205.0	412671.0	369511.0	510500.0	302096.0	527344.0	457934.0	450820.0	364523.0	415827.0	392547.0	355356.0	384967.0	375106.0	379603.0	377568.0	354451.0	344940.0
382.03357@8.639031	4	122093.0	119729.0	104262.0	172891.0	124622.0	119380.0	137888.0	91238.0	148025.0	119055.0	117593.0	127868.0	102855.0	96071.0	124195.0	138148.0	135312.0	74614.0	75313.0	182800.0	103749.0	103716.0	114332.0	115145.0	97496.0	129249.0	133363.0	124073.0	128858.0	170572.0	135817.0	96255.0	109137.0	113295.0	130350.0	147854.0	88191.0	113401.0	103669.0	77339.0	113640.0	125471.0	117493.0	129703.0	88412.0	112024.0	111659.0	119146.0	81967.0	131011.0	91666.0	120426.0	128314.0	132816.0	136484.0	100263.0	94280.0	102779.0	94041.0	85217.0	91431.0	67706.0	75645.0	80683.0
326.13202@8.633892	4	138635.0	223394.0	143137.0	168663.0	147620.0	162420.0	179238.0	126805.0	246880.0	198989.0	144408.0	198646.0	119846.0	116698.0	137492.0	179054.0	154269.0	157559.0	129808.0	238555.0	190111.0	171282.0	137183.0	178395.0	153405.0	151141.0	126996.0	155501.0	88283.0	185908.0	138664.0	100238.0	97290.0	158109.0	191343.0	141372.0	135894.0	197524.0	125075.0	118816.0	78548.0	145606.0	166588.0	160821.0	42774.0	149510.0	212918.0	107672.0	54164.0	177300.0	155727.0	133856.0	144516.0	126701.0	148024.0	145258.0	129449.0	119862.0	116970.0	111693.0	107817.0	103756.0	106520.0	103807.0
284.03717@8.669568	4	148941.0	329389.0	264591.0	265084.0	200923.0	228489.0	286740.0	200810.0	294195.0	305845.0	226906.0	247681.0	215503.0	187760.0	208793.0	304984.0	192487.0	1.0	155426.0	307785.0	207570.0	1.0	195617.0	241065.0	1.0	223688.0	228180.0	197657.0	197281.0	259271.0	222042.0	178390.0	176278.0	219946.0	267753.0	209965.0	228135.0	261480.0	167314.0	168104.0	163384.0	184770.0	232623.0	329231.0	1.0	217242.0	150476.0	153558.0	103887.0	247719.0	140399.0	209419.0	234869.0	261109.0	210773.0	217993.0	222346.0	182306.0	184599.0	283363.0	169739.0	234182.0	175031.0	152521.0
362.01404@8.689158	3	127568.0	341149.0	241372.0	317263.0	207218.0	246768.0	298937.0	188182.0	317060.0	319506.0	252693.0	253316.0	216148.0	182679.0	185671.0	315216.0	194865.0	46262.0	156347.0	330163.0	209837.0	243193.0	216013.0	279858.0	247921.0	260048.0	212950.0	193263.0	220682.0	279584.0	221315.0	180393.0	188852.0	239059.0	312840.0	207838.0	228992.0	273231.0	153800.0	159616.0	141261.0	181560.0	234131.0	326237.0	73595.0	212875.0	121178.0	240483.0	81859.0	233215.0	1.0	182720.0	255551.0	286419.0	225357.0	230406.0	231615.0	184893.0	180499.0	296905.0	163546.0	214756.0	175427.0	153502.0
216.04002@8.69608	2	1347367.0	2243556.0	1178794.0	1.0	1156500.0	1313919.0	1518764.0	1149218.0	1803641.0	1581652.0	1124450.0	1249308.0	1.0	1.0	525171.0	1558532.0	1095837.0	1.0	832031.0	1799332.0	1.0	832943.0	829796.0	1038859.0	1088106.0	1003992.0	960125.0	1206624.0	728313.0	1567283.0	1360709.0	1.0	746154.0	852339.0	1455527.0	979964.0	805093.0	1272931.0	842209.0	1.0	1.0	594392.0	1356347.0	1391685.0	1.0	954871.0	1.0	1.0	1.0	1.0	1.0	781986.0	913404.0	1066516.0	1264730.0	1235572.0	1228848.0	1179026.0	1193389.0	1173078.0	1085015.0	1.0	1033587.0	1000852.0
272.98203@8.76996	2	1.0	41277.0	34458.0	47639.0	43577.0	35202.0	45202.0	35788.0	40194.0	47446.0	1.0	1.0	39069.0	29086.0	35054.0	37175.0	1.0	1.0	37094.0	37256.0	27576.0	33427.0	30701.0	37783.0	31526.0	27038.0	42005.0	34752.0	37573.0	34314.0	46990.0	29037.0	36853.0	34678.0	36483.0	31493.0	1.0	1.0	35987.0	1.0	1.0	1.0	34807.0	33146.0	1.0	32419.0	1.0	34305.0	1.0	29818.0	1.0	26164.0	29635.0	40529.0	29001.0	36508.0	31743.0	33719.0	1.0	36476.0	35286.0	33388.0	32223.0	34332.0
132.0536@8.777163	4	2039018.0	2237048.0	1764337.0	4819945.0	3331470.0	2051296.0	2175363.0	1912966.0	3028317.0	2001888.0	2143818.0	2774406.0	2579753.0	1251329.0	2122530.0	2525251.0	4221271.0	1187217.0	3598112.0	3005083.0	1336269.0	2951411.0	1963124.0	1.0	1779401.0	1184236.0	3347712.0	2483894.0	1938314.0	3001728.0	3168305.0	2595856.0	2361428.0	2188248.0	1705632.0	3264301.0	1360882.0	2044681.0	2830864.0	768364.0	1056978.0	1006133.0	2274928.0	2140993.0	1.0	2314844.0	1107839.0	2874016.0	449543.0	2184682.0	1409335.0	1354862.0	1700902.0	2216799.0	2737133.0	2722615.0	2556774.0	2425984.0	2412654.0	1.0	2156885.0	2135054.0	2191187.0	2044547.0
115.02738@8.777538	3	265338.0	319601.0	257148.0	689166.0	504928.0	310018.0	308197.0	273903.0	428860.0	1.0	297366.0	372214.0	358723.0	174557.0	314957.0	365910.0	617912.0	1.0	570858.0	432235.0	196626.0	437877.0	296323.0	254882.0	252734.0	182685.0	494107.0	358650.0	290225.0	1.0	469317.0	340035.0	320787.0	323881.0	240570.0	448237.0	1.0	286312.0	420868.0	117466.0	1.0	1.0	327575.0	1.0	1.0	237307.0	1.0	315686.0	1.0	299971.0	186735.0	228704.0	240734.0	329658.0	369295.0	409111.0	388730.0	336093.0	1.0	355648.0	1.0	340640.0	320934.0	320269.0
114.04289@8.777846	4	701868.0	791030.0	653856.0	1684732.0	1171103.0	775651.0	782415.0	706812.0	1057642.0	731776.0	805312.0	936024.0	940697.0	468465.0	740544.0	892596.0	1476971.0	414465.0	1343107.0	1068795.0	475103.0	1140804.0	720767.0	681088.0	686576.0	437110.0	1203967.0	915033.0	714448.0	1048430.0	1112448.0	902955.0	861671.0	838462.0	1.0	1105585.0	521507.0	744194.0	1075450.0	311192.0	1.0	358295.0	817269.0	730024.0	173808.0	1.0	356912.0	1.0	188933.0	782288.0	462581.0	497293.0	579783.0	794809.0	946010.0	984593.0	887788.0	837619.0	868029.0	895571.0	810625.0	1.0	792611.0	762910.0
166.0482@8.792952	3	1.0	7722948.0	7835633.0	1882039.0	2451331.0	1.5838846E7	1.4167719E7	1.0745266E7	5002087.0	8257699.0	1.2570643E7	1.7332358E7	5618981.0	4.3357988E7	2.322691E7	1.5050118E7	6726566.0	1.0	7422278.0	1512160.0	3.6435708E7	3923514.0	7635266.0	1.7524898E7	1.2947226E7	2.1210202E7	9359401.0	9847413.0	8013126.0	8692325.0	3295137.0	3500849.0	1.8056338E7	5895470.0	1.7200448E7	3328839.0	1.9350278E7	8400799.0	1.1252896E7	5.3100624E7	7.63164E7	7.282664E7	1.1786896E7	8840562.0	9.2000808E7	3.265533E7	858833.0	8852083.0	9.770312E7	1.9346826E7	1.0	4.5735084E7	2.5896428E7	1.1012076E7	3714071.0	4239053.0	4256975.0	3662021.0	3301271.0	3733649.0	4030402.0	4436774.0	4622576.0	4562683.0
314.01193@8.7980175	3	1.0	681453.0	654762.0	165945.0	194482.0	1103758.0	1044734.0	780439.0	384374.0	723934.0	1013894.0	1282415.0	457556.0	2779100.0	1622536.0	1350930.0	438157.0	1.0	446355.0	129291.0	2464360.0	354640.0	639640.0	1478690.0	1066488.0	1611742.0	700460.0	743000.0	751807.0	642916.0	268184.0	285093.0	1204606.0	475725.0	1315845.0	270162.0	1713661.0	708567.0	720690.0	3093397.0	3992338.0	3546064.0	835095.0	827687.0	3764218.0	2265835.0	1.0	863500.0	4266935.0	1417607.0	1.0	2953934.0	1933627.0	953565.0	294401.0	321884.0	387188.0	278778.0	214281.0	463575.0	313545.0	441250.0	384585.0	329266.0
331.92722@8.815426	1	85766.0	115749.0	103247.0	88729.0	86684.0	96220.0	108848.0	75552.0	1.0	112703.0	99164.0	81388.0	1.0	81487.0	81197.0	101078.0	1.0	1.0	1.0	98606.0	1.0	1.0	80413.0	1.0	112375.0	92802.0	82762.0	76361.0	127358.0	1.0	109725.0	99364.0	98320.0	111044.0	95273.0	83179.0	95305.0	92897.0	70288.0	88302.0	1.0	1.0	1.0	113640.0	1.0	92392.0	81460.0	1.0	1.0	121819.0	85197.0	78572.0	1.0	122857.0	80722.0	81985.0	1.0	78975.0	106276.0	99465.0	89630.0	115418.0	94631.0	89300.0
200.9768@8.820046	4	1.0	156971.0	224730.0	398774.0	296511.0	387439.0	308800.0	482858.0	439256.0	321180.0	427650.0	263375.0	381846.0	179758.0	221296.0	259999.0	176098.0	36995.0	329549.0	206828.0	171354.0	347351.0	404856.0	368535.0	263733.0	179682.0	164339.0	180938.0	451723.0	214296.0	170275.0	425671.0	211641.0	286576.0	296680.0	232903.0	231267.0	197381.0	471887.0	242239.0	113859.0	275053.0	239815.0	443802.0	229460.0	334277.0	61981.0	335316.0	87168.0	384209.0	83156.0	223053.0	294696.0	523612.0	490676.0	621303.0	720513.0	582730.0	514101.0	584947.0	555958.0	512574.0	544701.0	470973.0
105.04269@8.8288555	4	2068513.0	799939.0	872392.0	1746541.0	1471895.0	847304.0	977023.0	1.0	1386165.0	787418.0	922723.0	1088707.0	1172446.0	441321.0	701890.0	1200463.0	2076162.0	1865871.0	1455164.0	1389950.0	1.0	1192903.0	854096.0	823198.0	822138.0	458372.0	1492215.0	1285498.0	837160.0	1733808.0	1389642.0	1573291.0	957327.0	845846.0	564241.0	1574962.0	365320.0	591170.0	1091868.0	532968.0	475040.0	682955.0	865426.0	917361.0	367958.0	797109.0	1289520.0	1062359.0	387695.0	1226023.0	1004066.0	655378.0	668063.0	1109026.0	1610280.0	1533574.0	1375717.0	1345133.0	1354642.0	1372562.0	1192816.0	1193865.0	1212419.0	1191820.0
279.00742@8.868564	2	394933.0	97276.0	93816.0	220353.0	177404.0	79349.0	128667.0	56450.0	170192.0	96267.0	99333.0	121921.0	138488.0	46552.0	65457.0	117150.0	238861.0	474345.0	136670.0	208852.0	1.0	122556.0	86962.0	81117.0	78453.0	55134.0	181916.0	137766.0	105408.0	215573.0	170172.0	184300.0	105948.0	112452.0	63457.0	208673.0	1.0	1.0	112035.0	81028.0	1.0	1.0	87618.0	102580.0	1.0	87987.0	306475.0	122276.0	1.0	139455.0	215035.0	1.0	1.0	141350.0	224678.0	188609.0	156224.0	158689.0	158467.0	151577.0	130476.0	126843.0	131335.0	137931.0
349.96112@9.0277405	4	169035.0	187118.0	244852.0	247332.0	287713.0	276097.0	234354.0	196077.0	177613.0	160258.0	250336.0	176388.0	1.0	253013.0	229134.0	170492.0	193227.0	162189.0	248128.0	270418.0	120259.0	256794.0	208903.0	1.0	170505.0	218112.0	227596.0	262963.0	233587.0	266942.0	249987.0	311048.0	230457.0	214905.0	154215.0	263341.0	180847.0	187452.0	238023.0	246328.0	182654.0	198196.0	252130.0	272681.0	189362.0	201998.0	162344.0	232366.0	236335.0	267437.0	181583.0	234591.0	227184.0	260064.0	219225.0	255098.0	218112.0	208565.0	229705.0	225138.0	232259.0	265717.0	242273.0	286804.0
337.9549@9.132019	3	1240795.0	245818.0	266037.0	288757.0	302429.0	211982.0	232891.0	198875.0	1.0	1.0	200377.0	300831.0	280384.0	245217.0	195853.0	1.0	403218.0	1.0	232885.0	318979.0	1.0	179313.0	198420.0	1.0	184988.0	202683.0	429941.0	247769.0	248691.0	272933.0	423032.0	278796.0	315855.0	463299.0	172427.0	423923.0	197878.0	333589.0	242063.0	369918.0	239331.0	294235.0	284750.0	260002.0	1.0	264604.0	1.0	286734.0	268064.0	266302.0	402505.0	1.0	221876.0	241585.0	336936.0	303963.0	239999.0	313393.0	367936.0	229637.0	358742.0	260793.0	308999.0	1.0
209.94167@9.002152	4	1580157.0	918834.0	694994.0	926075.0	872357.0	2614598.0	845165.0	1.0	988554.0	842108.0	642989.0	1.0	653503.0	410901.0	1494598.0	934244.0	2934157.0	1669314.0	998885.0	1049337.0	894915.0	555375.0	726756.0	785480.0	1282519.0	1175611.0	899053.0	651589.0	822858.0	866320.0	952413.0	755836.0	2341354.0	909693.0	3144451.0	912857.0	510844.0	1395980.0	582707.0	477221.0	1012209.0	403349.0	2553686.0	622864.0	1.0	1.0	1682006.0	728893.0	755000.0	2402564.0	1346452.0	3030060.0	3338855.0	890923.0	850172.0	2472808.0	3244103.0	782160.0	739447.0	785362.0	1.0	596521.0	678107.0	655058.0
171.84003@9.302541	3	1.0	1118378.0	883973.0	574777.0	887735.0	1091814.0	952227.0	1012170.0	962323.0	1.0	1226621.0	1156943.0	665903.0	290029.0	1031118.0	1728232.0	452162.0	1.0	239946.0	419740.0	294042.0	1554160.0	173867.0	166409.0	358581.0	688733.0	402429.0	1029132.0	710205.0	617595.0	476260.0	139720.0	731050.0	411952.0	1282519.0	225854.0	158296.0	200779.0	1137741.0	237790.0	190578.0	239590.0	901718.0	1121037.0	98446.0	1157209.0	74610.0	656503.0	139776.0	848036.0	1.0	1589814.0	1122238.0	1.0	355295.0	409894.0	1199791.0	872599.0	549895.0	1510345.0	490755.0	1132469.0	843500.0	310133.0
337.95486@9.566054	4	1.0	696667.0	633839.0	721857.0	622566.0	535617.0	689629.0	594931.0	657541.0	564701.0	590865.0	602131.0	613378.0	1.0	485761.0	562322.0	694962.0	577558.0	418405.0	773255.0	464118.0	490204.0	389070.0	557794.0	513868.0	533980.0	731192.0	663361.0	859494.0	759486.0	764771.0	456565.0	783172.0	460152.0	593570.0	1.0	464917.0	542763.0	507774.0	561668.0	567557.0	639036.0	642086.0	577561.0	260212.0	565354.0	1.0	646168.0	1.0	617466.0	523016.0	525283.0	611004.0	577790.0	703272.0	795646.0	572835.0	711598.0	808696.0	556589.0	1.0	514989.0	574321.0	1.0
493.9089@9.5690155	4	238039.0	202375.0	191613.0	235250.0	211214.0	128288.0	165930.0	173912.0	176926.0	157997.0	141669.0	148744.0	172172.0	245941.0	106258.0	135651.0	228123.0	1.0	98287.0	256001.0	104301.0	117400.0	88746.0	158642.0	126397.0	130206.0	240153.0	167859.0	247095.0	226518.0	221667.0	110296.0	242029.0	206290.0	177909.0	262070.0	107335.0	140820.0	131800.0	161075.0	153467.0	188100.0	193041.0	164366.0	50526.0	168430.0	1.0	183230.0	117683.0	195135.0	128374.0	129523.0	172023.0	153619.0	230373.0	223722.0	126373.0	187255.0	243275.0	119825.0	252392.0	130676.0	181566.0	248990.0
415.93173@9.573668	4	1.0	650449.0	597361.0	705063.0	641112.0	483870.0	575801.0	1.0	617105.0	538518.0	481068.0	506195.0	565549.0	788116.0	400500.0	453326.0	704178.0	1.0	364299.0	509404.0	357393.0	436453.0	318119.0	509815.0	460832.0	472078.0	784508.0	573707.0	823526.0	734861.0	722203.0	390575.0	737868.0	693662.0	574561.0	775724.0	396871.0	501093.0	454894.0	568175.0	500313.0	625861.0	623470.0	547303.0	190837.0	537364.0	1.0	615168.0	442132.0	652209.0	465486.0	451304.0	564213.0	520301.0	791909.0	804437.0	466553.0	662236.0	788097.0	459213.0	826526.0	515061.0	642562.0	801286.0
329.99304@10.261589	3	1.0	92714.0	95281.0	117709.0	112698.0	95399.0	130354.0	82540.0	98131.0	94450.0	135878.0	106920.0	136602.0	94635.0	100705.0	108349.0	116669.0	130121.0	185878.0	81994.0	91338.0	82371.0	114203.0	100354.0	116902.0	84180.0	91654.0	98443.0	129499.0	123609.0	67964.0	101491.0	1.0	163803.0	78967.0	97022.0	100426.0	116515.0	126991.0	81581.0	130144.0	316929.0	103155.0	103442.0	304285.0	148497.0	123895.0	116069.0	130425.0	115655.0	1.0	95162.0	146346.0	161998.0	103178.0	101269.0	102085.0	99599.0	106298.0	105223.0	95940.0	105721.0	100510.0	97223.0
262.00592@10.270524	4	1.0	103787.0	112585.0	141501.0	125731.0	128054.0	147375.0	96225.0	126386.0	105093.0	154617.0	110432.0	142265.0	113625.0	117144.0	126300.0	134160.0	151420.0	221305.0	98913.0	107272.0	101692.0	142626.0	115710.0	137764.0	102050.0	106593.0	120564.0	143328.0	150222.0	79467.0	119277.0	127269.0	185944.0	95904.0	117184.0	120284.0	141397.0	170094.0	88377.0	154408.0	351263.0	125235.0	123855.0	372025.0	175080.0	141037.0	131868.0	144169.0	130028.0	132039.0	112436.0	175365.0	177087.0	128087.0	121723.0	130401.0	121507.0	117063.0	130120.0	115721.0	114604.0	118727.0	107108.0
741.8532@10.343593	4	235852.0	230193.0	178386.0	240999.0	213789.0	244340.0	192127.0	185531.0	217932.0	229108.0	172886.0	219627.0	187587.0	208878.0	214131.0	222950.0	215897.0	204842.0	220742.0	237057.0	241888.0	221672.0	223050.0	232196.0	179242.0	215149.0	215872.0	236232.0	181841.0	223161.0	198474.0	182184.0	185732.0	220712.0	183187.0	201612.0	219122.0	223393.0	200871.0	194829.0	229263.0	228132.0	209149.0	207393.0	167804.0	200045.0	199641.0	205788.0	176496.0	180798.0	214808.0	210994.0	235734.0	199920.0	212426.0	219442.0	227667.0	219935.0	210694.0	227004.0	211194.0	204139.0	200673.0	200556.0
